Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
9177,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2005,8.7,,
9178,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2005,2.5,,
9179,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2005,9.7,,
9180,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2005,10.3,,
9181,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2005,7,,
9182,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2005,16.3,,
9183,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2005,8,,
9184,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2005,2.8,,
9185,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2005,2.8,,
9186,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2005,7.3,,
9187,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2005,2,,
9188,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2005,6,,
9189,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2005,4.7,,
9190,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2005,4.1,,
9191,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2005,13.3,,
9192,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2005,6.4,,
9193,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2005,9.9,,
9194,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2005,13.7,,
9195,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2005,10.2,,
9196,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2005,6.9,,
9197,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2005,1.7,,
100766,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2011,1.7,,
100767,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2011,6.3,,
100768,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2011,6.2,,
100769,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2011,6,,
100770,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2011,5.8,,
100771,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2011,9.4,,
100772,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2011,8.2,,
100773,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2011,7.1,,
100774,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2011,11.1,,
100775,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2011,18.8,,
100776,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2011,16,,
100777,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2011,6.9,,
100778,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2011,9.5,,
100779,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2011,9.1,,
100780,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2011,5.7,,
100781,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2011,4.1,,
100782,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2011,4.8,,
100783,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2011,25,,
100784,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2011,6.6,,
100785,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2011,18,,
100370,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2011,5.4,,
100371,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2011,2.5,,
100372,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2011,3.1,,
100373,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2011,5.1,,
100374,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2011,2.7,,
100375,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2011,2.6,,
100376,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2011,2.3,,
100377,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2011,2.5,,
100378,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2011,5.1,,
100379,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2011,3.3,,
100380,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2011,1.5,,
100381,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2011,0,,
100382,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2011,1.1,,
100383,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2011,1.1,,
100384,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2011,4.1,,
100385,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2011,8.5,,
100386,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2011,5.3,,
100387,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2011,5.2,,
100388,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2011,10.5,,
100389,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2011,7.9,,
100390,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2011,5.4,,
100391,82,3,5,43,36,Homes near Buildings with Broken or Boarded Up Windows,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2011,1.3,,
8882,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2002,6.8,,
8883,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2002,6.3,,
8884,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2002,10.4,,
8885,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2002,2.2,,
8886,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2002,13.1,,
8887,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2002,14.6,,
8888,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2002,5.5,,
8889,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2002,5.4,,
8890,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2002,5.7,,
8891,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2002,5.3,,
8892,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2002,4.3,,
8893,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2002,8,,
8894,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2002,6.2,,
8895,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2002,2.4,,
8896,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2002,1.2,,
8897,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2002,3.2,,
8898,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2002,3.5,,
8899,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2002,7.8,,
8900,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2002,3,,
8901,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2002,4.4,,
8902,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2002,2.1,,
8903,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2002,2.9,,
8904,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2002,0.7,,
8905,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2002,2,,
8906,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2002,0.6,,
8907,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2002,5.9,,
8908,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2002,9.5,,
8909,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2002,6.4,,
8910,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2002,4.5,,
8911,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2002,3.2,,
8912,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2002,3.4,,
8913,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2002,7.4,,
8914,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2002,1.6,,
8915,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2002,3.4,,
8916,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2002,2.9,,
8917,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2002,1.5,,
8190,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2002,1,,
8191,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2002,2.1,,
8192,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2002,9.5,,
8193,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2002,7.4,,
8194,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2002,5.4,,
8195,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2002,1.5,,
9198,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2005,3,,
9199,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2005,1.8,,
9200,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2005,9.4,,
9201,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2005,3.5,,
9202,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2005,9.3,,
9203,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2005,13.9,,
9204,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2005,4.4,,
9205,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2005,4.6,,
9206,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2005,3.7,,
9207,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2005,3,,
9208,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2005,3.5,,
9209,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2005,3.4,,
9210,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2005,6.2,,
9211,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2005,8.5,,
9212,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2005,2.2,,
9213,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2005,1.6,,
9214,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2005,2.5,,
9215,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2005,4.1,,
9216,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2005,6.6,,
9217,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2005,8.3,,
9218,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2005,4.8,,
9219,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2005,3.3,,
9220,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2005,0.9,,
9221,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2005,1.7,,
9222,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2005,1.8,,
9223,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2005,3.6,,
9224,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2005,4,,
9225,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2005,3.7,,
9226,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2005,1.6,,
9227,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2005,1.5,,
9228,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2005,0.2,,
9229,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2005,0.4,,
9230,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2005,1,,
9231,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2005,0.4,,
9232,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2005,2.8,,
9233,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2005,2.8,,
9234,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2005,0.7,,
9235,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2005,0.6,,
9236,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2005,4.7,,
9237,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2005,3.8,,
9238,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2005,2.9,,
9239,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2005,0.6,,
45013,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2008,1.5,,
45014,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2008,4.9,,
45015,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2008,7.1,,
45016,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2008,2.7,,
45017,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2008,6.8,,
45018,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2008,6.5,,
45019,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2008,8.1,,
45020,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2008,6.4,,
45021,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2008,7.8,,
45022,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2008,3.6,,
45023,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2008,5.9,,
45024,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2008,3.2,,
45025,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2008,3.6,,
45026,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2008,4,,
45027,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2008,1.5,,
45028,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2008,2.5,,
45029,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2008,1.6,,
45030,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2008,9.7,,
45031,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2008,6.4,,
45032,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2008,8.1,,
45033,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2008,12.9,,
45034,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2008,2.4,,
45035,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2008,2.5,,
45036,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2008,4.7,,
45037,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2008,3.1,,
45038,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2008,1.4,,
45039,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2008,3.7,,
45040,84,3,5,44,36,Homes in Deteriorating or Dilapidated Buildings ,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2008,1.6,,
